reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.01,17.56258348169453
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.025,25.711981199278075
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.05,32.489453300691984
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.1,37.40025565259372
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.15,40.106526438712805
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.2,42.54379318253101
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.25,45.82141335541801
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.3,48.44632095995629
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.35,50.77425651779613
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.4,53.295039753161916
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.45,56.00105314743571
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.5,57.85654021517562
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.55,59.95193587928257
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.6,61.98295274526391
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.65,63.9758040548054
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.7,66.29910444917013
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.75,68.69195693135792
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.8,71.50180821057951
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.85,74.95690973260791
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.9,78.96766874969595
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.95,85.24637254655705
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.975,90.56226820032072
2024-04-06,01,0,wk inc flu hosp,2024-04-06,quantile,0.99,99.51457899623543
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.01,10.533969337170603
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.025,18.40312427675212
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.05,25.9420562322589
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.1,31.234344958844375
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.15,34.42320824045404
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.2,37.44791207419507
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.25,41.10636227278995
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.3,43.95906216750746
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.35,46.71650145961057
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.4,49.770654237015606
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.45,53.28854181869535
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.5,55.956523109787625
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.55,58.16045144503369
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.6,60.231943625365005
2024-04-06,01,1,wk inc flu hosp,2024-04-13,quantile,0.65,63.658870507782524
