location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,15.745542635200536
02,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,0.0
04,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,34.219405935010066
05,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,28.839956950991493
06,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,70.38462468026965
08,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,8.709296417240438
09,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,20.876895205510127
10,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,4.16288273548732
11,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,4.174636354797368
12,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,158.147440780018
13,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,14.30359532583733
15,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,1.4185015985481284
16,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,0.0
17,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,33.5905640500466
18,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,45.57697942798253
19,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,16.014906585013385
20,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,8.312464741394471
21,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,27.86709910180767
22,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,17.6462718284578
23,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,1.2339612240222484
24,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,20.76883072161937
25,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,55.27090906934909
26,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,59.71160169382369
27,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,30.617934132787006
28,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,13.27743351184619
29,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,35.15474562583043
30,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,0.0
31,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,10.173187635457216
32,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,2.4758280597669913
33,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,0.656367133897501
34,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,50.904719999217306
35,2024-04-13,-1,2024-04-13,wk inc flu hosp,quantile,0.01,0.0
