location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,17.295167567505928
02,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,12.150983570813068
04,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,25.986741699947757
05,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,9.426746952644379
06,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,25.846960362950227
08,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,8.850885123208474
09,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
10,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
11,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,1.2478446624518447
12,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,214.05385379778616
13,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,16.67503865088116
15,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,6.505072424087719
16,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
17,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,10.703860081397378
18,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,8.519033118653715
19,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
20,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,2.4036141601430847
21,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,13.420683915108281
22,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,20.866587654248715
23,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
24,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,3.1280767979760853
25,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,10.49880433350362
26,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,11.351759771518374
27,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,1.7172147160784041
28,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,8.084595496867168
29,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,6.131937386550336
30,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
31,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,5.520758625595297
32,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,2.113454169402527
33,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
34,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,13.199084976900394
35,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,0.0
36,2023-10-28,-1,2023-10-28,wk inc flu hosp,quantile,0.01,16.399963404897818
