location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,43.11783523350781
02,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,4.100143593735893
04,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,119.88001062955732
05,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,15.579438355679965
06,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,254.58025485740544
08,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,71.3910647306489
09,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,9.90349939096447
10,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,0.0
11,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,0.6171117709681191
12,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,474.8866849791148
13,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,86.09362792408344
15,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,11.50000541894782
16,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,2.6795805165152893
17,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,66.55685762499422
18,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,68.02350641764451
19,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,10.403025943290169
20,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,9.020811387583308
21,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,19.845683563044652
22,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,75.25355475273454
23,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,4.466190547905771
24,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,14.794326006697851
25,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,40.77305005386008
26,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,48.135860228664235
27,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,12.730490628619883
28,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,25.437362961740373
29,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,35.19685967908953
30,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,1.3421487161611305
31,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,3.712488008694521
32,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,21.037156731476607
33,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,0.0
34,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,45.441891319517055
35,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,7.1114664218092605
36,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,114.01930314318544
37,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,85.41184073977045
38,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,0.0
39,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,43.202665827563315
40,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,18.708432061158348
41,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,2.5007742071265193
42,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,92.45761185867619
44,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,0.2875418904881875
45,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,48.97789978682336
46,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,0.0
47,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,55.86680588878985
48,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,419.3852242862278
49,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,2.150394152404535
50,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,0.0
51,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,78.12800418405588
53,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,21.009568795596763
54,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,6.195519905263998
55,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,14.587533415609302
56,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,4.402512840701322
72,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,68.77372836425612
US,2023-12-02,-1,2023-12-02,wk inc flu hosp,quantile,0.01,3680.2094283911138
01,2023-12-02,0,2023-12-09,wk inc flu hosp,quantile,0.01,40.95408037942792
02,2023-12-02,0,2023-12-09,wk inc flu hosp,quantile,0.01,3.3170369629361773
04,2023-12-02,0,2023-12-09,wk inc flu hosp,quantile,0.01,112.80780827564764
05,2023-12-02,0,2023-12-09,wk inc flu hosp,quantile,0.01,15.291484850244487
06,2023-12-02,0,2023-12-09,wk inc flu hosp,quantile,0.01,249.92950701355144
08,2023-12-02,0,2023-12-09,wk inc flu hosp,quantile,0.01,66.76899673524056
09,2023-12-02,0,2023-12-09,wk inc flu hosp,quantile,0.01,9.676068605441742
10,2023-12-02,0,2023-12-09,wk inc flu hosp,quantile,0.01,0.0
11,2023-12-02,0,2023-12-09,wk inc flu hosp,quantile,0.01,0.5826105301499985
12,2023-12-02,0,2023-12-09,wk inc flu hosp,quantile,0.01,439.584827253843
13,2023-12-02,0,2023-12-09,wk inc flu hosp,quantile,0.01,80.90246895404452
15,2023-12-02,0,2023-12-09,wk inc flu hosp,quantile,0.01,10.052040275012862
