location,reference_date,horizon,target_end_date,target,output_type,output_type_id,value
01,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,21.490524300064735
02,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,12.544001587281995
04,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,32.49006994551906
05,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,6.737399101565989
06,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,51.01918180639903
08,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,9.182346118077682
09,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
10,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
11,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
12,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,240.33985028268606
13,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,24.6929280081515
15,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,6.450452315660552
16,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.5755437944356582
17,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,10.690621532072065
18,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,24.478099843249897
19,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
20,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.6911262439931273
21,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,13.541762713931627
22,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,30.98796265346141
23,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.8515599092815357
24,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,4.531582208941837
25,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,18.050296253868908
26,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,6.66091610766652
27,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
28,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,10.550260364627539
29,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,9.948155679656903
30,2023-11-04,-1,2023-11-04,wk inc flu hosp,quantile,0.01,0.0
