reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.01,45.05982035988125
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.025,53.7220370181179
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.05,59.3479759972402
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.1,67.78892506808195
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.15,70.85792869343786
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.2,75.35214141604695
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.25,80.2106381868769
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.3,84.67259219780024
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.35,87.92840453286072
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.4,92.454416249189
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.45,95.45445375636592
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.5,99.06722649178832
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.55,102.27561204087439
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.6,105.46045304297981
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.65,109.24992210150306
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.7,112.72221827077095
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.75,115.54996741004638
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.8,118.22007806509438
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.85,124.44143713384281
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.9,137.81564822111613
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.95,152.30202803229392
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.975,164.66650188092683
2023-12-09,01,0,wk inc flu hosp,2023-12-09,quantile,0.99,196.9290899652137
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.01,34.12549042179732
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.025,44.51102502488731
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.05,53.55655907595815
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.1,64.92826689229058
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.15,69.94287601082547
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.2,75.77361987200231
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.25,83.17705663933125
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.3,89.17175885919005
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.35,97.45485002897519
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.4,102.16773104490301
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.45,108.58275108262484
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.5,114.63500985491905
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.55,118.75746116772396
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.6,125.21870168208775
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.65,130.556058185131
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.7,138.01053938122084
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.75,143.735385099771
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.8,150.05825351460186
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.85,162.27691967866764
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.9,184.1422380058148
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.95,210.14951624080874
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.975,240.55779106954301
2023-12-09,01,1,wk inc flu hosp,2023-12-16,quantile,0.99,278.7642540073426
2023-12-09,01,2,wk inc flu hosp,2023-12-23,quantile,0.01,26.05154516375588
2023-12-09,01,2,wk inc flu hosp,2023-12-23,quantile,0.025,37.89555989928951
2023-12-09,01,2,wk inc flu hosp,2023-12-23,quantile,0.05,47.139889439140546
2023-12-09,01,2,wk inc flu hosp,2023-12-23,quantile,0.1,58.69147745643512
2023-12-09,01,2,wk inc flu hosp,2023-12-23,quantile,0.15,69.56517634753675
2023-12-09,01,2,wk inc flu hosp,2023-12-23,quantile,0.2,79.47285393774116
2023-12-09,01,2,wk inc flu hosp,2023-12-23,quantile,0.25,90.0911074327858
2023-12-09,01,2,wk inc flu hosp,2023-12-23,quantile,0.3,96.88368687480369
2023-12-09,01,2,wk inc flu hosp,2023-12-23,quantile,0.35,107.02087222898172
2023-12-09,01,2,wk inc flu hosp,2023-12-23,quantile,0.4,113.30857442419381
2023-12-09,01,2,wk inc flu hosp,2023-12-23,quantile,0.45,119.79387042502987
2023-12-09,01,2,wk inc flu hosp,2023-12-23,quantile,0.5,125.32022549430923
2023-12-09,01,2,wk inc flu hosp,2023-12-23,quantile,0.55,131.45011743596734
2023-12-09,01,2,wk inc flu hosp,2023-12-23,quantile,0.6,140.70311375542263
2023-12-09,01,2,wk inc flu hosp,2023-12-23,quantile,0.65,150.92330773466983
2023-12-09,01,2,wk inc flu hosp,2023-12-23,quantile,0.7,163.02479919955897
2023-12-09,01,2,wk inc flu hosp,2023-12-23,quantile,0.75,171.51176381103872
2023-12-09,01,2,wk inc flu hosp,2023-12-23,quantile,0.8,185.1924966671374
2023-12-09,01,2,wk inc flu hosp,2023-12-23,quantile,0.85,201.5442130232487
2023-12-09,01,2,wk inc flu hosp,2023-12-23,quantile,0.9,234.63588496631337
2023-12-09,01,2,wk inc flu hosp,2023-12-23,quantile,0.95,283.54986717925345
2023-12-09,01,2,wk inc flu hosp,2023-12-23,quantile,0.975,339.56715488232317
2023-12-09,01,2,wk inc flu hosp,2023-12-23,quantile,0.99,403.1806615915967
2023-12-09,01,3,wk inc flu hosp,2023-12-30,quantile,0.01,22.436432396912064
2023-12-09,01,3,wk inc flu hosp,2023-12-30,quantile,0.025,33.285209154155524
2023-12-09,01,3,wk inc flu hosp,2023-12-30,quantile,0.05,41.32584684458312
