reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.01,12.141155177389521
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.025,14.060751743863555
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.05,15.969305438831974
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.1,18.743519943755864
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.15,21.617183930783845
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.2,23.819985752723994
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.25,25.872796123387047
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.3,27.187246412532378
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.35,29.720811575896366
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.4,30.92435876532119
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.45,32.79946548384854
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.5,33.83713146790251
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.55,35.44204251397089
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.6,37.05338459454191
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.65,38.45962375294147
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.7,39.62490910254883
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.75,41.60919913617841
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.8,45.415855113775244
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.85,51.7990503554859
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.9,58.366010687553455
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.95,65.98688072037048
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.975,74.43167252866336
2023-10-21,01,0,wk inc flu hosp,2023-10-21,quantile,0.99,89.732509004052
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.01,10.114315845142798
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.025,10.795479310175017
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.05,14.14249634418309
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.1,17.632115763319277
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.15,21.496673903106547
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.2,25.668167606595098
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.25,29.245296402183975
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.3,31.841099868719244
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.35,35.131494745749094
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.4,36.98048500108121
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.45,39.285826429433975
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.5,40.99474776920308
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.55,43.28565473046651
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.6,45.5854008178407
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.65,49.480617785260264
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.7,51.824961548983424
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.75,54.94781207909296
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.8,61.66311378617359
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.85,70.73924950963286
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.9,80.49378176382362
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.95,92.9397103452225
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.975,108.34388182098584
2023-10-21,01,1,wk inc flu hosp,2023-10-28,quantile,0.99,128.18944489861954
2023-10-21,01,2,wk inc flu hosp,2023-11-04,quantile,0.01,9.816837306191411
2023-10-21,01,2,wk inc flu hosp,2023-11-04,quantile,0.025,10.6295075951278
2023-10-21,01,2,wk inc flu hosp,2023-11-04,quantile,0.05,12.72825385489695
2023-10-21,01,2,wk inc flu hosp,2023-11-04,quantile,0.1,17.144165012597643
2023-10-21,01,2,wk inc flu hosp,2023-11-04,quantile,0.15,23.232326349021545
2023-10-21,01,2,wk inc flu hosp,2023-11-04,quantile,0.2,29.489627965492687
2023-10-21,01,2,wk inc flu hosp,2023-11-04,quantile,0.25,34.471119391452916
2023-10-21,01,2,wk inc flu hosp,2023-11-04,quantile,0.3,38.55702675129655
2023-10-21,01,2,wk inc flu hosp,2023-11-04,quantile,0.35,43.05899994290115
2023-10-21,01,2,wk inc flu hosp,2023-11-04,quantile,0.4,45.869874004675054
2023-10-21,01,2,wk inc flu hosp,2023-11-04,quantile,0.45,47.886475659067145
2023-10-21,01,2,wk inc flu hosp,2023-11-04,quantile,0.5,52.04982259902619
2023-10-21,01,2,wk inc flu hosp,2023-11-04,quantile,0.55,56.16196840893548
2023-10-21,01,2,wk inc flu hosp,2023-11-04,quantile,0.6,60.80593652316353
2023-10-21,01,2,wk inc flu hosp,2023-11-04,quantile,0.65,64.36633367993916
2023-10-21,01,2,wk inc flu hosp,2023-11-04,quantile,0.7,69.50432844281154
2023-10-21,01,2,wk inc flu hosp,2023-11-04,quantile,0.75,76.52880184189587
2023-10-21,01,2,wk inc flu hosp,2023-11-04,quantile,0.8,84.55542095787813
2023-10-21,01,2,wk inc flu hosp,2023-11-04,quantile,0.85,95.03483402132565
2023-10-21,01,2,wk inc flu hosp,2023-11-04,quantile,0.9,114.72592040360152
2023-10-21,01,2,wk inc flu hosp,2023-11-04,quantile,0.95,141.2544808652355
2023-10-21,01,2,wk inc flu hosp,2023-11-04,quantile,0.975,161.90015327005068
2023-10-21,01,2,wk inc flu hosp,2023-11-04,quantile,0.99,200.23181994060175
2023-10-21,01,3,wk inc flu hosp,2023-11-11,quantile,0.01,9.312522841434784
2023-10-21,01,3,wk inc flu hosp,2023-11-11,quantile,0.025,11.081069321489283
2023-10-21,01,3,wk inc flu hosp,2023-11-11,quantile,0.05,11.484841886263595
2023-10-21,01,3,wk inc flu hosp,2023-11-11,quantile,0.1,16.99425408061076
2023-10-21,01,3,wk inc flu hosp,2023-11-11,quantile,0.15,24.274566148643856
2023-10-21,01,3,wk inc flu hosp,2023-11-11,quantile,0.2,32.42746888423806
2023-10-21,01,3,wk inc flu hosp,2023-11-11,quantile,0.25,38.097398249067226
2023-10-21,01,3,wk inc flu hosp,2023-11-11,quantile,0.3,44.71355158754945
2023-10-21,01,3,wk inc flu hosp,2023-11-11,quantile,0.35,50.47923640563552
2023-10-21,01,3,wk inc flu hosp,2023-11-11,quantile,0.4,54.445997170058675
2023-10-21,01,3,wk inc flu hosp,2023-11-11,quantile,0.45,57.50661429202901
2023-10-21,01,3,wk inc flu hosp,2023-11-11,quantile,0.5,61.520096028107
2023-10-21,01,3,wk inc flu hosp,2023-11-11,quantile,0.55,68.74108207428353
2023-10-21,01,3,wk inc flu hosp,2023-11-11,quantile,0.6,76.18293252842344
2023-10-21,01,3,wk inc flu hosp,2023-11-11,quantile,0.65,82.09847394112674
2023-10-21,01,3,wk inc flu hosp,2023-11-11,quantile,0.7,88.43988253743407
2023-10-21,01,3,wk inc flu hosp,2023-11-11,quantile,0.75,100.56730339453657
2023-10-21,01,3,wk inc flu hosp,2023-11-11,quantile,0.8,109.07339761564987
2023-10-21,01,3,wk inc flu hosp,2023-11-11,quantile,0.85,123.42679995504629
2023-10-21,01,3,wk inc flu hosp,2023-11-11,quantile,0.9,147.12200586768614
